,participant.code,decision_tuple,payoff_tuple,timeout_tuple,player.prolific_id,player.id_in_group,group.delta_value,opponent,group.id_in_subsession,session.code,group.game_payoff_betray,group.game_payoff_betrayed,group.game_payoff_both_defect,group.game_payoff_cooperate_cooperate
4871,gc0ywydl,"[[0, 1], [1, 1], [1, 1], [1, 0]]","[[24.0, 14.0], [23.0, 23.0], [23.0, 23.0], [14.0, 24.0]]","[[1, 0], [1, 1], [1, 1], [1, 1]]",5bb7b83ab791890001f4fd90,2,0.55,ypd48luc,201,0y60vrio,24.0,14.0,22.0,23.0
4872,gc491we0,"[[1, 1]]","[[21.0, 21.0]]","[[0, 0]]",68485bb38f118f2966bfa807,2,0.5,57icn7wc,90,4u0au75h,25.0,12.0,18.0,21.0
4873,gc558gsa,"[[1, 0]]","[[4.0, 14.0]]","[[0, 1]]",5d1a69d8f97a18001977e0d7,1,0.55,p4u6guq3,46,c5xdmvwz,14.0,4.0,5.0,11.0
4874,gcekm9xk,"[[0, 0], [0, 0]]","[[11.0, 11.0], [11.0, 11.0]]","[[1, 0], [1, 0]]",6605c7d99fbe34468c431d43,2,0.55,bfkwcmw1,57,c5xdmvwz,20.0,3.0,11.0,15.0
4875,gcfbdb8h,"[[1, 1], [1, 1], [1, 1], [1, 1]]","[[15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0]]","[[0, 0], [0, 0], [0, 0], [0, 0]]",661a07d8a8c383d5527ab883,2,0.8,z2dfwm9t,42,j1p1ewuh,25.0,1.0,13.0,15.0
4876,gcgg2dvh,"[[1, 1]]","[[19.0, 19.0]]","[[0, 0]]",66be5df87f9d1ca895566d84,1,0.6,kc3zp1mf,96,x5r4bgni,21.0,5.0,6.0,19.0
4877,gcjdhuet,"[[1, 1], [0, 1], [0, 0], [1, 1]]","[[18.0, 18.0], [21.0, 6.0], [12.0, 12.0], [18.0, 18.0]]","[[0, 0], [0, 0], [0, 0], [0, 0]]",66af9fa7963e7445cdd2b1c5,1,0.9,jk4t82rc,66,tyc6us2m,21.0,6.0,12.0,18.0
4878,gcyozoie,"[[0, 0], [0, 1]]","[[11.0, 11.0], [20.0, 4.0]]","[[0, 1], [1, 1]]",667d2807e59995857a56db99,2,0.8,rif12cfb,91,moijcm5u,20.0,4.0,11.0,17.0
4879,gd0wi7gd,"[[1, 1]]","[[20.0, 20.0]]","[[0, 0]]",670e8a1f061f1d422878e654,2,0.95,lw0mkayb,22,xtxj3jkl,24.0,7.0,19.0,20.0
4880,gd4mpsa8,"[[1, 0], [0, 0], [1, 1]]","[[1.0, 23.0], [8.0, 8.0], [22.0, 22.0]]","[[0, 0], [0, 0], [0, 0]]",68164806bd7677f7ea9c7c35,2,0.5,dng8li11,23,j4g2khn4,23.0,1.0,8.0,22.0
4881,gdby70in,"[[1, 1], [0, 1], [0, 0], [1, 0]]","[[16.0, 16.0], [24.0, 2.0], [9.0, 9.0], [2.0, 24.0]]","[[0, 0], [0, 0], [0, 0], [0, 0]]",6704445dc393ab3d310b4a80,2,0.65,yg8oshkt,16,nhmkhano,24.0,2.0,9.0,16.0
4882,gddcexrt,"[[1, 1], [1, 0]]","[[17.0, 17.0], [7.0, 23.0]]","[[0, 0], [1, 1]]",66953550e0e78f963eef3395,1,0.8,9qnd87y3,43,03f1th4j,23.0,7.0,12.0,17.0
4883,gdnwebul,"[[1, 1], [1, 1], [1, 0]]","[[22.0, 22.0], [22.0, 22.0], [2.0, 25.0]]","[[0, 1], [0, 0], [0, 0]]",5fdcccb40c041e2aaf45eae1,2,0.85,zen36ugl,25,toh4jetx,25.0,2.0,5.0,22.0
4884,gdsh0d58,"[[0, 0], [1, 1]]","[[4.0, 4.0], [21.0, 21.0]]","[[1, 0], [0, 1]]",6849f9a1019e8c0f5a85654c,1,0.7,99lmjenb,85,hmrwzhck,23.0,1.0,4.0,21.0
4885,ge0mvmbf,"[[1, 0], [0, 0], [1, 1]]","[[8.0, 16.0], [10.0, 10.0], [15.0, 15.0]]","[[1, 1], [1, 1], [1, 1]]",672e4d6974dacda67046dd6a,1,0.85,dt1jdscv,66,t1qg9dme,16.0,8.0,10.0,15.0
4886,ge3lfmo0,"[[1, 1], [0, 1], [0, 0]]","[[16.0, 16.0], [22.0, 4.0], [8.0, 8.0]]","[[0, 0], [1, 0], [1, 0]]",5e9027110aacc7320bd9a84b,2,0.8,u3phfqxp,15,x7xmwjlv,22.0,4.0,8.0,16.0
4887,geadejh2,"[[1, 1]]","[[18.0, 18.0]]","[[1, 0]]",65e442f1bf350cd00afae308,1,0.75,mdneqpzf,12,ssgni3in,24.0,5.0,16.0,18.0
4888,geaw8f43,"[[1, 0], [0, 0]]","[[1.0, 25.0], [6.0, 6.0]]","[[0, 0], [0, 0]]",67b66ac33531f3877b2bca29,2,0.65,05900uog,16,vbrajfi1,25.0,1.0,6.0,17.0
4889,gecar431,"[[0, 0], [0, 0]]","[[17.0, 17.0], [17.0, 17.0]]","[[0, 0], [0, 1]]",67ee6f72aa206db46d5e9d11,2,0.9,szq35o7s,66,mdy0yw3x,24.0,7.0,17.0,20.0
4890,gedgvt82,"[[1, 0], [0, 1], [1, 0], [0, 0], [1, 0], [1, 1], [1, 1]]","[[1.0, 25.0], [25.0, 1.0], [1.0, 25.0], [15.0, 15.0], [1.0, 25.0], [22.0, 22.0], [22.0, 22.0]]","[[0, 1], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",669f349c50e94fd78b7c3b66,1,0.65,zt3ewd9w,69,eev8674p,25.0,1.0,15.0,22.0
4891,gel8v9ic,"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]","[[21.0, 21.0], [21.0, 21.0], [21.0, 21.0], [21.0, 21.0], [21.0, 21.0], [21.0, 21.0], [21.0, 21.0], [21.0, 21.0], [21.0, 21.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",664767168f4bcf47044c9194,1,0.9,svam2xo4,3,4u0au75h,25.0,12.0,17.0,21.0
4892,gerdk3q7,"[[1, 1], [0, 0], [0, 1]]","[[13.0, 13.0], [5.0, 5.0], [19.0, 2.0]]","[[0, 0], [0, 0], [0, 0]]",672879d614dce67b8c3090ea,1,0.85,h4jur5db,21,bpvtv8pa,19.0,2.0,5.0,13.0
4893,gexfpk6j,"[[1, 1], [0, 1], [1, 0], [0, 0], [0, 1], [1, 0], [0, 0], [0, 0], [1, 0], [1, 0], [0, 0], [0, 0], [0, 1], [1, 0], [0, 0], [0, 0], [0, 0], [0, 0]]","[[15.0, 15.0], [18.0, 3.0], [3.0, 18.0], [14.0, 14.0], [18.0, 3.0], [3.0, 18.0], [14.0, 14.0], [14.0, 14.0], [3.0, 18.0], [3.0, 18.0], [14.0, 14.0], [14.0, 14.0], [18.0, 3.0], [3.0, 18.0], [14.0, 14.0], [14.0, 14.0], [14.0, 14.0], [14.0, 14.0]]","[[1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",67c31f66511108e5a18c64cd,2,0.85,ukdeejrj,85,s3qo9o92,18.0,3.0,14.0,15.0
4894,gf0940em,"[[0, 1], [1, 0], [0, 1], [0, 1], [0, 1]]","[[23.0, 12.0], [12.0, 23.0], [23.0, 12.0], [23.0, 12.0], [23.0, 12.0]]","[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]",67d2ba7e8fadacc3db804a1b,1,0.85,vb5hbdy6,70,x7xmwjlv,23.0,12.0,20.0,21.0
4895,gf6ioy9r,"[[1, 1], [1, 0], [1, 0], [0, 1]]","[[19.0, 19.0], [2.0, 22.0], [2.0, 22.0], [22.0, 2.0]]","[[0, 0], [0, 0], [0, 0], [0, 0]]",67bcdb18c5a07dca6589a461,1,0.65,sd1hmj4o,93,bpvtv8pa,22.0,2.0,6.0,19.0
4896,gf7nmll7,"[[0, 0], [1, 0], [0, 0], [0, 0], [0, 0], [1, 0]]","[[12.0, 12.0], [7.0, 20.0], [12.0, 12.0], [12.0, 12.0], [12.0, 12.0], [7.0, 20.0]]","[[0, 0], [1, 0], [1, 1], [1, 0], [1, 0], [1, 0]]",600c81917d72e13061d39618,2,0.8,xuzr38e9,91,rjcbwvo9,20.0,7.0,12.0,16.0
4897,gfb5pgbs,"[[1, 0]]","[[4.0, 16.0]]","[[0, 0]]",671a442156d47b923c0c4f7a,1,0.8,qblgtv8m,35,j1x0j4h1,16.0,4.0,11.0,13.0
4898,gfjc8l0e,"[[0, 0], [1, 0], [1, 0], [0, 0], [1, 1], [1, 0]]","[[9.0, 9.0], [3.0, 22.0], [3.0, 22.0], [9.0, 9.0], [21.0, 21.0], [3.0, 22.0]]","[[0, 1], [0, 1], [0, 1], [0, 1], [0, 0], [0, 0]]",6680d2279263349cc005956a,1,0.95,4u8dgnc0,78,f4d843rc,22.0,3.0,9.0,21.0
4899,gfm74b3b,"[[1, 1], [0, 1], [1, 1], [1, 1], [0, 1], [1, 1]]","[[20.0, 20.0], [21.0, 8.0], [20.0, 20.0], [20.0, 20.0], [21.0, 8.0], [20.0, 20.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",5d164f9b1a4be700176367bd,1,0.75,og4gt1xs,30,g0ktg1d5,21.0,8.0,17.0,20.0
4900,gfounmw6,"[[0, 0], [1, 0], [0, 1], [1, 1]]","[[11.0, 11.0], [5.0, 17.0], [17.0, 5.0], [12.0, 12.0]]","[[0, 1], [0, 1], [0, 1], [0, 1]]",60bd004a31845ac6e7e2c9db,1,0.9,ebohydlz,100,ohgk2z8v,17.0,5.0,11.0,12.0
4901,gg3wb03j,"[[0, 1], [0, 0], [1, 0], [0, 0], [1, 0], [0, 0], [0, 1], [0, 0], [0, 1], [1, 0], [1, 0], [0, 1], [0, 1], [1, 0], [0, 1], [0, 0], [0, 0], [0, 0], [0, 0], [0, 1], [1, 0], [1, 1], [1, 0]]","[[18.0, 2.0], [8.0, 8.0], [2.0, 18.0], [8.0, 8.0], [2.0, 18.0], [8.0, 8.0], [18.0, 2.0], [8.0, 8.0], [18.0, 2.0], [2.0, 18.0], [2.0, 18.0], [18.0, 2.0], [18.0, 2.0], [2.0, 18.0], [18.0, 2.0], [8.0, 8.0], [8.0, 8.0], [8.0, 8.0], [8.0, 8.0], [18.0, 2.0], [2.0, 18.0], [12.0, 12.0], [2.0, 18.0]]","[[0, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0]]",6791d7d8bdbd4592a5e7d923,2,0.95,nc86n8ct,60,bpvtv8pa,18.0,2.0,8.0,12.0
4902,gganymo6,"[[1, 0], [1, 1]]","[[2.0, 23.0], [18.0, 18.0]]","[[0, 0], [0, 0]]",670127b7712bb16c386ef2af,1,0.8,qlu24zw1,90,rt1ziah7,23.0,2.0,13.0,18.0
4903,ggk46d86,"[[1, 1], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 0], [1, 1], [1, 1], [1, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0], [1, 0]]","[[15.0, 15.0], [15.0, 15.0], [3.0, 18.0], [15.0, 15.0], [3.0, 18.0], [15.0, 15.0], [3.0, 18.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [3.0, 18.0], [3.0, 18.0], [3.0, 18.0], [3.0, 18.0], [3.0, 18.0], [3.0, 18.0], [3.0, 18.0]]","[[0, 0], [0, 0], [1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",634d72a4b1dc5f197ac4b8c6,1,0.9,8h1z4zuc,54,j4g2khn4,18.0,3.0,4.0,15.0
4904,gglqssor,"[[1, 0], [1, 0]]","[[11.0, 25.0], [11.0, 25.0]]","[[1, 0], [1, 0]]",6844aaca9d1bf592ce3cc9d4,2,0.75,xegmzf4z,38,hmrwzhck,25.0,11.0,15.0,24.0
4905,gglyrfi8,"[[1, 1]]","[[18.0, 18.0]]","[[0, 0]]",68428625e95004aa81a10ce1,1,0.65,8cddph53,88,eev8674p,19.0,1.0,9.0,18.0
4906,ggmfejwm,"[[0, 0], [0, 0], [1, 0], [0, 0]]","[[17.0, 17.0], [17.0, 17.0], [1.0, 24.0], [17.0, 17.0]]","[[1, 0], [1, 1], [1, 1], [1, 1]]",67acf9971a4e1d7669055472,1,0.85,kos74770,140,0y60vrio,24.0,1.0,17.0,20.0
4907,ggv97k69,"[[1, 1]]","[[22.0, 22.0]]","[[0, 1]]",6634f6c204ff920d50bc64a0,2,0.55,yno7ai37,66,ssgni3in,25.0,1.0,7.0,22.0
4908,ggvuz161,"[[0, 1], [0, 1], [0, 0], [0, 1], [0, 0], [0, 0]]","[[23.0, 4.0], [23.0, 4.0], [17.0, 17.0], [23.0, 4.0], [17.0, 17.0], [17.0, 17.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",67d82fba3be0f9c6aea3933c,2,0.65,u3olgdfi,93,hiqqrpb3,23.0,4.0,17.0,22.0
4909,ggw0u4qi,"[[0, 1]]","[[21.0, 6.0]]","[[0, 0]]",67d59064d4fc10f457312dec,2,0.6,1ezp108m,70,9704j2nm,21.0,6.0,10.0,18.0
4910,ggyj3jto,"[[1, 1]]","[[14.0, 14.0]]","[[1, 0]]",5e9bd025eb6b380e1d66d04c,2,0.9,kgq1sdtx,28,xpdm6lij,15.0,8.0,11.0,14.0
4911,ggze0mcd,"[[1, 0], [1, 0], [0, 0], [0, 0]]","[[3.0, 25.0], [3.0, 25.0], [15.0, 15.0], [15.0, 15.0]]","[[0, 0], [0, 0], [0, 0], [0, 0]]",5e2191a2727e0446c780b2e3,2,0.6,7qnm72hf,78,hiqqrpb3,25.0,3.0,15.0,22.0
4912,gh0uxgjg,"[[1, 1], [0, 0], [1, 1], [0, 1], [1, 0]]","[[14.0, 14.0], [10.0, 10.0], [14.0, 14.0], [22.0, 3.0], [3.0, 22.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",6729e8e2618776d9e3f64db7,1,0.55,jcw1rqym,70,t1qg9dme,22.0,3.0,10.0,14.0
4913,gh3xe09c,"[[1, 1], [1, 1], [1, 1]]","[[21.0, 21.0], [21.0, 21.0], [21.0, 21.0]]","[[0, 0], [0, 0], [0, 0]]",650876be747398fcb416369d,2,0.85,jobss7bq,19,vbrajfi1,24.0,7.0,18.0,21.0
4914,ghbuu18j,"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]","[[22.0, 22.0], [22.0, 22.0], [22.0, 22.0], [22.0, 22.0], [22.0, 22.0], [22.0, 22.0], [22.0, 22.0], [22.0, 22.0], [22.0, 22.0], [22.0, 22.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",67dfc7953881052b94892d8b,1,0.95,d9geonug,80,bpvtv8pa,23.0,17.0,20.0,22.0
4915,ghdcp84o,"[[1, 1], [0, 0]]","[[18.0, 18.0], [7.0, 7.0]]","[[0, 0], [0, 0]]",67a91d7ef7d0847268c82cd1,2,0.65,ao4lj6c8,84,03f1th4j,19.0,2.0,7.0,18.0
4916,ghevinsn,"[[1, 1], [1, 1], [1, 1], [0, 1], [1, 1]]","[[24.0, 24.0], [24.0, 24.0], [24.0, 24.0], [25.0, 12.0], [24.0, 24.0]]","[[1, 0], [1, 0], [1, 0], [1, 0], [1, 0]]",64bfc7e6ba631411522082a9,2,0.75,w28widkp,52,aq5armaw,25.0,12.0,15.0,24.0
4917,ghf2rd6r,"[[1, 0], [1, 0], [0, 0], [0, 1], [0, 1], [0, 1], [0, 0], [0, 1]]","[[0.0, 25.0], [0.0, 25.0], [1.0, 1.0], [25.0, 0.0], [25.0, 0.0], [25.0, 0.0], [1.0, 1.0], [25.0, 0.0]]","[[1, 1], [0, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1]]",67dcb605238f96c9e73abec2,1,0.6,3381bbd1,32,quehl3kl,25.0,0.0,1.0,19.0
4918,ghhtudin,"[[1, 0]]","[[1.0, 23.0]]","[[0, 0]]",5c3b70640eaa0100018ea877,1,0.75,qqs0lecw,7,qzo70hky,23.0,1.0,3.0,16.0
4919,ghird9pm,"[[1, 1], [1, 1], [1, 0], [1, 1]]","[[21.0, 21.0], [21.0, 21.0], [1.0, 25.0], [21.0, 21.0]]","[[0, 0], [0, 0], [0, 0], [0, 0]]",66bbafb05de7e549455aa4ff,1,0.55,p8j19zs5,10,xh4vtpa2,25.0,1.0,8.0,21.0
4920,ghj5265a,"[[1, 0], [0, 1], [0, 1], [1, 0], [0, 1]]","[[5.0, 21.0], [21.0, 5.0], [21.0, 5.0], [5.0, 21.0], [21.0, 5.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",5c3e3905c061930001b5e89d,1,0.85,rl7i4ge5,48,3rdwvap6,21.0,5.0,14.0,17.0
4921,ghjvq5op,"[[1, 1], [1, 0], [0, 0], [0, 0], [1, 0], [1, 1], [0, 0]]","[[16.0, 16.0], [5.0, 17.0], [14.0, 14.0], [14.0, 14.0], [5.0, 17.0], [16.0, 16.0], [14.0, 14.0]]","[[0, 0], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]",5f07b62e0e3ac43ea9d490c6,2,0.85,siukdxd3,36,rjcbwvo9,17.0,5.0,14.0,16.0
4922,ghti8q7g,"[[1, 1], [0, 0], [0, 0], [1, 0], [1, 0], [0, 0], [0, 0]]","[[20.0, 20.0], [19.0, 19.0], [19.0, 19.0], [8.0, 25.0], [8.0, 25.0], [19.0, 19.0], [19.0, 19.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",65e4880e8d09193d62711731,2,0.75,0cdzpkmq,38,t1qg9dme,25.0,8.0,19.0,20.0
4923,gi0arcg0,"[[1, 1], [1, 0], [0, 1], [0, 1], [0, 0], [1, 0], [0, 0], [1, 1], [1, 1], [0, 1], [0, 1], [0, 0], [1, 1], [0, 1], [0, 1], [1, 1]]","[[21.0, 21.0], [14.0, 24.0], [24.0, 14.0], [24.0, 14.0], [16.0, 16.0], [14.0, 24.0], [16.0, 16.0], [21.0, 21.0], [21.0, 21.0], [24.0, 14.0], [24.0, 14.0], [16.0, 16.0], [21.0, 21.0], [24.0, 14.0], [24.0, 14.0], [21.0, 21.0]]","[[0, 0], [0, 0], [0, 1], [0, 0], [0, 0], [0, 0], [0, 1], [0, 1], [0, 1], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",590741365905400001ef09ec,2,0.95,gqamergi,64,c65i6qtb,24.0,14.0,16.0,21.0
4924,gi26wgjy,"[[1, 1]]","[[20.0, 20.0]]","[[0, 0]]",68311fd2938f5a2279e2a724,2,0.95,wzjprfvc,32,nhmkhano,24.0,14.0,18.0,20.0
4925,gi2maaqj,"[[0, 1], [1, 0], [1, 1], [0, 1], [1, 0], [0, 1], [1, 0], [0, 0], [0, 0], [1, 0], [0, 1], [0, 0], [0, 0], [0, 0], [0, 0], [0, 1], [0, 0], [0, 0], [0, 0], [0, 0], [0, 1], [0, 0], [0, 0], [0, 0], [0, 0], [1, 0], [0, 0], [0, 0]]","[[23.0, 4.0], [4.0, 23.0], [16.0, 16.0], [23.0, 4.0], [4.0, 23.0], [23.0, 4.0], [4.0, 23.0], [13.0, 13.0], [13.0, 13.0], [4.0, 23.0], [23.0, 4.0], [13.0, 13.0], [13.0, 13.0], [13.0, 13.0], [13.0, 13.0], [23.0, 4.0], [13.0, 13.0], [13.0, 13.0], [13.0, 13.0], [13.0, 13.0], [23.0, 4.0], [13.0, 13.0], [13.0, 13.0], [13.0, 13.0], [13.0, 13.0], [4.0, 23.0], [13.0, 13.0], [13.0, 13.0]]","[[0, 0], [0, 1], [1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [1, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [1, 1], [0, 0], [0, 0], [0, 0], [0, 0], [1, 0], [0, 1], [0, 0], [0, 0], [0, 0], [1, 0], [0, 0], [0, 0]]",6776b99a8215d150863a71b4,2,0.8,l3iek621,55,f4d843rc,23.0,4.0,13.0,16.0
4926,gi4y3eaa,"[[1, 1], [0, 1], [0, 1], [0, 0], [1, 0], [1, 0]]","[[13.0, 13.0], [17.0, 1.0], [17.0, 1.0], [3.0, 3.0], [1.0, 17.0], [1.0, 17.0]]","[[0, 0], [1, 1], [1, 0], [1, 1], [1, 1], [1, 1]]",5ee93a8aa43b042d2529faec,2,0.7,dapslkpe,44,0y60vrio,17.0,1.0,3.0,13.0
4927,gi7qcroo,"[[1, 1]]","[[23.0, 23.0]]","[[0, 0]]",67d9c2a3800df9410d2d2bb1,2,0.85,lnqwsndd,33,ssgni3in,24.0,15.0,17.0,23.0
4928,gi8z19mj,"[[0, 1], [1, 1]]","[[24.0, 9.0], [18.0, 18.0]]","[[1, 0], [1, 0]]",6109656bb28bc0fadcad52ca,2,0.75,ou31fbal,29,q619xooh,24.0,9.0,15.0,18.0
4929,gibi27ja,"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]","[[18.0, 18.0], [18.0, 18.0], [18.0, 18.0], [18.0, 18.0], [18.0, 18.0], [18.0, 18.0], [18.0, 18.0], [18.0, 18.0], [18.0, 18.0], [18.0, 18.0], [18.0, 18.0], [18.0, 18.0], [18.0, 18.0], [18.0, 18.0], [18.0, 18.0], [18.0, 18.0], [18.0, 18.0], [18.0, 18.0], [18.0, 18.0], [18.0, 18.0], [18.0, 18.0], [18.0, 18.0], [18.0, 18.0], [18.0, 18.0], [18.0, 18.0], [18.0, 18.0], [18.0, 18.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",66839058a88759d4987e3e1c,1,0.95,teh8o12p,17,hmde64sz,23.0,2.0,13.0,18.0
4930,gigt659c,"[[1, 1]]","[[19.0, 19.0]]","[[0, 0]]",647849063b9fd9be24803727,2,0.6,xv6z2gr6,33,hmde64sz,20.0,4.0,16.0,19.0
4931,gihf05j2,"[[1, 0], [1, 0], [1, 0], [0, 0]]","[[5.0, 14.0], [5.0, 14.0], [5.0, 14.0], [7.0, 7.0]]","[[0, 0], [0, 0], [0, 0], [0, 0]]",669a76e52cea0585a4b73b71,2,0.55,k4lo2bhk,12,p5b14cs5,14.0,5.0,7.0,13.0
4932,gin2qp4b,"[[1, 1], [0, 1], [0, 1], [1, 1], [0, 1], [0, 1], [1, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 1]]","[[10.0, 10.0], [14.0, 4.0], [14.0, 4.0], [10.0, 10.0], [14.0, 4.0], [14.0, 4.0], [10.0, 10.0], [14.0, 4.0], [14.0, 4.0], [14.0, 4.0], [14.0, 4.0], [14.0, 4.0], [10.0, 10.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",67db086caaf7ec9f16d9e256,1,0.95,jjv21h49,49,vvr3krta,14.0,4.0,5.0,10.0
4933,gin9gpnb,"[[1, 1], [1, 1], [1, 0], [0, 1]]","[[21.0, 21.0], [21.0, 21.0], [5.0, 23.0], [23.0, 5.0]]","[[0, 0], [0, 0], [0, 0], [0, 0]]",5c4782d9cae0ab000188d2b4,1,0.75,eranpl63,24,xh4vtpa2,23.0,5.0,12.0,21.0
4934,ginupclq,"[[1, 1], [1, 1], [1, 1], [1, 1]]","[[19.0, 19.0], [19.0, 19.0], [19.0, 19.0], [19.0, 19.0]]","[[0, 0], [0, 0], [0, 0], [0, 0]]",66826c4a2d42c713e9c7475d,2,0.8,gr2vd9vr,20,xpdm6lij,20.0,4.0,5.0,19.0
4935,giuceclq,"[[1, 1], [1, 1]]","[[22.0, 22.0], [22.0, 22.0]]","[[1, 0], [1, 0]]",68208f4f1a537659cdc0ed59,1,0.65,qa0di2bv,91,yy63torl,24.0,3.0,8.0,22.0
4936,gixavi3h,"[[0, 1]]","[[22.0, 10.0]]","[[0, 0]]",649d80ad453dd744cf9ae418,1,0.7,65cpqvh4,55,xpdm6lij,22.0,10.0,14.0,17.0
4937,giz40hpi,"[[1, 1]]","[[17.0, 17.0]]","[[0, 0]]",6130b0a83d0cfb9dda0f7b8e,1,0.65,h2s8xjry,8,aq5armaw,21.0,12.0,15.0,17.0
4938,gizsmdy9,"[[0, 1], [0, 1], [0, 0], [0, 0], [0, 1]]","[[20.0, 7.0], [20.0, 7.0], [12.0, 12.0], [12.0, 12.0], [20.0, 7.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",678624f7c556b96b9f968b1f,1,0.75,aimfmoyn,47,q619xooh,20.0,7.0,12.0,16.0
4939,gj28wxx1,"[[1, 1], [1, 1], [1, 1], [1, 1], [0, 1]]","[[15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [15.0, 15.0], [18.0, 7.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",6834520262272d39990023ce,1,0.65,s24jhobe,43,fa78f0ru,18.0,7.0,13.0,15.0
4940,gj7ok4il,"[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]","[[21.0, 21.0], [21.0, 21.0], [21.0, 21.0], [21.0, 21.0], [21.0, 21.0], [21.0, 21.0], [21.0, 21.0], [21.0, 21.0], [21.0, 21.0], [21.0, 21.0], [21.0, 21.0], [21.0, 21.0], [21.0, 21.0], [21.0, 21.0], [21.0, 21.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",56b10faa6399f90011da710d,2,0.95,7qnprxes,88,mhrqxct8,22.0,4.0,17.0,21.0
