paper,id,session,inter,c,opp_c,payoff,delta,g,l
Dal Bo and Frechette. 2019,2117,124,12,[-1],[1],[1.08695650100708],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2117,124,13,[-1],[1],[1.08695650100708],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2117,124,14,"[-1, -1, -1, -1, -1, -1, -1, -1]","[1, -1, -1, -1, -1, -1, -1, -1]","[1.08695650100708, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2118,124,1,"[1, -1]","[1, 1]","[1.0, 1.08695650100708]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2118,124,2,"[1, -1, 1]","[1, 1, 1]","[1.0, 1.08695650100708, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2118,124,3,"[1, 1]","[-1, -1]","[-0.56521737575531, -0.56521737575531]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2118,124,4,"[1, 1]","[-1, -1]","[-0.56521737575531, -0.56521737575531]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2118,124,5,[1],[1],[1.0],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2118,124,6,[-1],[-1],[0.0],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2118,124,7,"[-1, -1, 1, -1, -1, -1, 1, -1, 1]","[1, -1, -1, -1, -1, -1, -1, -1, -1]","[1.08695650100708, 0.0, -0.56521737575531, 0.0, 0.0, 0.0, -0.56521737575531, 0.0, -0.56521737575531]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2118,124,8,"[1, -1]","[-1, -1]","[-0.56521737575531, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2118,124,9,"[-1, -1, 1, 1]","[-1, -1, -1, 1]","[0.0, 0.0, -0.56521737575531, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2118,124,10,"[-1, 1, 1]","[-1, -1, -1]","[0.0, -0.56521737575531, -0.56521737575531]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2118,124,11,[1],[1],[1.0],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2118,124,12,[1],[1],[1.0],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2118,124,13,[1],[-1],[-0.56521737575531],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2118,124,14,"[1, 1, -1, -1, -1, -1, 1, 1]","[1, 1, 1, -1, -1, -1, -1, 1]","[1.0, 1.0, 1.08695650100708, 0.0, 0.0, 0.0, -0.56521737575531, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2119,124,1,"[1, 1]","[1, 1]","[1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2119,124,2,"[1, 1, 1]","[1, -1, 1]","[1.0, -0.56521737575531, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2119,124,3,"[1, 1]","[1, 1]","[1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2119,124,4,"[1, 1]","[1, 1]","[1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2119,124,5,[1],[-1],[-0.56521737575531],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2119,124,6,[1],[1],[1.0],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2119,124,7,"[1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, -1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.08695650100708, -0.56521737575531]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2119,124,8,"[1, 1]","[1, 1]","[1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2119,124,9,"[1, 1, 1, -1]","[1, -1, -1, 1]","[1.0, -0.56521737575531, -0.56521737575531, 1.08695650100708]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2119,124,10,"[1, -1, -1]","[-1, -1, -1]","[-0.56521737575531, 0.0, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2119,124,11,[1],[1],[1.0],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2119,124,12,[1],[1],[1.0],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2119,124,13,[1],[-1],[-0.56521737575531],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2119,124,14,"[-1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2120,124,1,"[1, 1]","[1, 1]","[1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2120,124,2,"[1, -1, -1]","[-1, 1, 1]","[-0.56521737575531, 1.08695650100708, 1.08695650100708]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2120,124,3,"[1, 1]","[1, 1]","[1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2120,124,4,"[1, -1]","[-1, -1]","[-0.56521737575531, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2120,124,5,[1],[-1],[-0.56521737575531],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2120,124,6,[1],[-1],[-0.56521737575531],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2120,124,7,"[1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1]","[-0.56521737575531, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2120,124,8,"[1, 1]","[1, 1]","[1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2120,124,9,"[1, -1, -1, 1]","[-1, 1, 1, -1]","[-0.56521737575531, 1.08695650100708, 1.08695650100708, -0.56521737575531]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2120,124,10,"[1, 1, 1]","[1, 1, 1]","[1.0, 1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2120,124,11,[1],[-1],[-0.56521737575531],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2120,124,12,[1],[1],[1.0],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2120,124,13,[1],[-1],[-0.56521737575531],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2120,124,14,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2121,124,1,"[1, 1]","[-1, -1]","[-0.56521737575531, -0.56521737575531]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2121,124,2,"[-1, -1, -1]","[-1, -1, -1]","[0.0, 0.0, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2121,124,3,"[-1, 1]","[1, -1]","[1.08695650100708, -0.56521737575531]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2121,124,4,"[1, -1]","[-1, -1]","[-0.56521737575531, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2121,124,5,[-1],[1],[1.08695650100708],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2121,124,6,[-1],[-1],[0.0],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2121,124,7,"[-1, 1, 1, -1, -1, 1, 1, 1, 1]","[1, -1, -1, 1, 1, -1, 1, 1, 1]","[1.08695650100708, -0.56521737575531, -0.56521737575531, 1.08695650100708, 1.08695650100708, -0.56521737575531, 1.0, 1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2121,124,8,"[-1, 1]","[-1, -1]","[0.0, -0.56521737575531]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2121,124,9,"[-1, 1, 1, -1]","[1, -1, -1, 1]","[1.08695650100708, -0.56521737575531, -0.56521737575531, 1.08695650100708]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2121,124,10,"[-1, 1, 1]","[1, -1, -1]","[1.08695650100708, -0.56521737575531, -0.56521737575531]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2121,124,11,[-1],[1],[1.08695650100708],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2121,124,12,[1],[-1],[-0.56521737575531],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2121,124,13,[-1],[1],[1.08695650100708],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2121,124,14,"[1, 1, 1, -1, -1, -1, -1, 1]","[1, 1, -1, -1, -1, -1, 1, 1]","[1.0, 1.0, -0.56521737575531, 0.0, 0.0, 0.0, 1.08695650100708, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2122,124,1,"[-1, -1]","[1, -1]","[1.08695650100708, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2122,124,2,"[1, -1, -1]","[1, 1, 1]","[1.0, 1.08695650100708, 1.08695650100708]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2122,124,3,"[-1, -1]","[1, 1]","[1.08695650100708, 1.08695650100708]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2122,124,4,"[-1, -1]","[1, 1]","[1.08695650100708, 1.08695650100708]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2122,124,5,[-1],[1],[1.08695650100708],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2122,124,6,[-1],[-1],[0.0],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2122,124,7,"[-1, -1, -1, -1, -1, -1, -1, -1, 1]","[-1, -1, -1, -1, -1, 1, -1, -1, -1]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.08695650100708, 0.0, 0.0, -0.56521737575531]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2122,124,8,"[-1, -1]","[1, -1]","[1.08695650100708, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2122,124,9,"[1, 1, -1, -1]","[1, 1, 1, -1]","[1.0, 1.0, 1.08695650100708, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2122,124,10,"[1, 1, 1]","[1, 1, 1]","[1.0, 1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2122,124,11,[1],[1],[1.0],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2122,124,12,[1],[1],[1.0],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2122,124,13,[1],[-1],[-0.56521737575531],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2122,124,14,"[1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1]","[-0.56521737575531, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2123,124,1,"[1, 1, 1, -1, -1]","[-1, -1, -1, -1, -1]","[-0.56521737575531, -0.56521737575531, -0.56521737575531, 0.0, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2123,124,2,"[1, 1, -1, -1]","[-1, -1, -1, -1]","[-0.56521737575531, -0.56521737575531, 0.0, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2123,124,3,[1],[-1],[-0.56521737575531],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2123,124,4,"[1, -1, -1]","[-1, -1, -1]","[-0.56521737575531, 0.0, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2123,124,5,"[1, 1]","[1, 1]","[1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2123,124,6,"[1, -1, -1]","[-1, -1, -1]","[-0.56521737575531, 0.0, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2123,124,7,"[-1, -1]","[-1, -1]","[0.0, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2123,124,8,[1],[-1],[-0.56521737575531],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2123,124,9,[1],[1],[1.0],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2123,124,10,"[1, 1]","[1, 1]","[1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2123,124,11,[1],[-1],[-0.56521737575531],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2123,124,12,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2123,124,13,[1],[1],[1.0],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2123,124,14,"[1, 1]","[1, 1]","[1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2123,124,15,[1],[-1],[-0.56521737575531],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2123,124,16,"[1, -1]","[-1, -1]","[-0.56521737575531, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2123,124,17,"[-1, 1, 1, -1, -1]","[1, -1, -1, -1, -1]","[1.08695650100708, -0.56521737575531, -0.56521737575531, 0.0, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2123,124,18,"[1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2123,124,19,[1],[1],[1.0],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2123,124,20,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2123,124,21,"[1, 1, 1]","[1, 1, 1]","[1.0, 1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2124,124,1,"[1, -1, -1, 1, -1]","[-1, -1, -1, -1, -1]","[-0.56521737575531, 0.0, 0.0, -0.56521737575531, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2124,124,2,"[-1, -1, -1, -1]","[1, 1, -1, -1]","[1.08695650100708, 1.08695650100708, 0.0, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2124,124,3,[1],[1],[1.0],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2124,124,4,"[1, -1, -1]","[-1, -1, -1]","[-0.56521737575531, 0.0, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2124,124,5,"[-1, -1]","[-1, -1]","[0.0, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2124,124,6,"[-1, -1, -1]","[1, -1, -1]","[1.08695650100708, 0.0, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2124,124,7,"[-1, -1]","[1, -1]","[1.08695650100708, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2124,124,8,[-1],[1],[1.08695650100708],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2124,124,9,[-1],[-1],[0.0],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2124,124,10,"[-1, -1]","[1, -1]","[1.08695650100708, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2124,124,11,[1],[1],[1.0],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2124,124,12,"[1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-0.56521737575531, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2124,124,13,[-1],[1],[1.08695650100708],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2124,124,14,"[-1, -1]","[-1, -1]","[0.0, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2124,124,15,[-1],[1],[1.08695650100708],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2124,124,16,"[-1, -1]","[1, -1]","[1.08695650100708, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2124,124,17,"[-1, -1, -1, -1, -1]","[1, -1, -1, -1, -1]","[1.08695650100708, 0.0, 0.0, 0.0, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2124,124,18,"[1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2124,124,19,[1],[-1],[-0.56521737575531],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2124,124,20,"[-1, -1, -1, -1, -1, -1, -1, -1]","[1, -1, -1, -1, -1, -1, -1, -1]","[1.08695650100708, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2124,124,21,"[-1, -1, 1]","[1, 1, 1]","[1.08695650100708, 1.08695650100708, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2125,124,1,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2125,124,2,"[1, -1, -1, 1]","[-1, -1, 1, -1]","[-0.56521737575531, 0.0, 1.08695650100708, -0.56521737575531]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2125,124,3,[1],[-1],[-0.56521737575531],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2125,124,4,"[1, 1, 1]","[1, 1, 1]","[1.0, 1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2125,124,5,"[1, 1]","[1, 1]","[1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2125,124,6,"[1, 1, 1]","[1, 1, 1]","[1.0, 1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2125,124,7,"[1, -1]","[-1, -1]","[-0.56521737575531, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2125,124,8,[1],[1],[1.0],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2125,124,9,[1],[-1],[-0.56521737575531],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2125,124,10,"[1, -1]","[-1, -1]","[-0.56521737575531, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2125,124,11,[1],[-1],[-0.56521737575531],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2125,124,12,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2125,124,13,[1],[1],[1.0],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2125,124,14,"[1, 1]","[1, 1]","[1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2125,124,15,[1],[-1],[-0.56521737575531],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2125,124,16,"[1, -1]","[-1, -1]","[-0.56521737575531, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2125,124,17,"[1, -1, -1, -1, -1]","[-1, 1, 1, -1, -1]","[-0.56521737575531, 1.08695650100708, 1.08695650100708, 0.0, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2125,124,18,"[1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1]","[-0.56521737575531, 0.0, 0.0, 0.0, 0.0, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2125,124,19,[1],[-1],[-0.56521737575531],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2125,124,20,"[1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1]","[-0.56521737575531, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2125,124,21,"[1, -1, 1]","[-1, -1, -1]","[-0.56521737575531, 0.0, -0.56521737575531]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2126,124,1,"[1, 1, -1, 1, 1]","[1, -1, 1, 1, 1]","[1.0, -0.56521737575531, 1.08695650100708, 1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2126,124,2,"[1, 1, 1, 1]","[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2126,124,3,[1],[1],[1.0],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2126,124,4,"[1, -1, -1]","[-1, -1, -1]","[-0.56521737575531, 0.0, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2126,124,5,"[1, 1]","[1, 1]","[1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2126,124,6,"[1, 1, 1]","[1, 1, 1]","[1.0, 1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2126,124,7,"[1, 1]","[1, 1]","[1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2126,124,8,[1],[-1],[-0.56521737575531],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2126,124,9,[1],[-1],[-0.56521737575531],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2126,124,10,"[1, -1]","[-1, -1]","[-0.56521737575531, 0.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2126,124,11,[1],[-1],[-0.56521737575531],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2126,124,12,"[1, -1, -1, -1, -1, -1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1, 1, 1, 1, 1, 1]","[-0.56521737575531, 0.0, 0.0, 0.0, 0.0, 1.08695650100708, 1.0, 1.0, 1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2126,124,13,[1],[-1],[-0.56521737575531],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2126,124,14,"[1, 1]","[1, 1]","[1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2126,124,15,[1],[-1],[-0.56521737575531],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2126,124,16,"[1, 1]","[1, 1]","[1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2126,124,17,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2126,124,18,"[1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2126,124,19,[1],[-1],[-0.56521737575531],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2126,124,20,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2126,124,21,"[1, 1, 1]","[1, 1, 1]","[1.0, 1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2127,124,1,"[1, 1, 1, 1, 1]","[-1, -1, -1, -1, -1]","[-0.56521737575531, -0.56521737575531, -0.56521737575531, -0.56521737575531, -0.56521737575531]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2127,124,2,"[1, 1, 1, 1]","[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2127,124,3,[1],[-1],[-0.56521737575531],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2127,124,4,"[1, 1, 1]","[1, 1, 1]","[1.0, 1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2127,124,5,"[1, 1]","[-1, -1]","[-0.56521737575531, -0.56521737575531]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2127,124,6,"[1, 1, 1]","[1, 1, 1]","[1.0, 1.0, 1.0]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2127,124,7,"[1, 1]","[-1, -1]","[-0.56521737575531, -0.56521737575531]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2127,124,8,[1],[-1],[-0.56521737575531],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2127,124,9,[1],[1],[1.0],0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2127,124,10,"[1, 1]","[-1, -1]","[-0.56521737575531, -0.56521737575531]",0.75,0.08695650100708,0.56521737575531
Dal Bo and Frechette. 2019,2127,124,11,[1],[1],[1.0],0.75,0.08695650100708,0.56521737575531
